User ID,Age,Gender,Height (cm),Weight (kg),Workout Type,Workout Duration (mins),Calories Burned,Heart Rate (bpm),Steps Taken,Distance (km),Workout Intensity,Sleep Hours,Water Intake (liters),Daily Calories Intake,Resting Heart Rate (bpm),VO2 Max,Body Fat (%),Mood Before Workout,Mood After Workout
5483,30,Male,187,62,Cardio,10,674,165,13121,3.85,Medium,8.6,1.9,2353,62,38.4,28.5,Neutral,Neutral
5484,43,Other,172,105,HIIT,82,270,81,19151,6.47,Low,7.9,1.9,3078,83,38.4,28.5,Stressed,Energized
5485,51,Other,199,110,Running,48,468,84,10468,6.85,Medium,5.6,1.9,3613,58,38.4,28.5,Tired,Neutral
5486,24,Male,193,55,HIIT,27,546,175,3387,12.88,Medium,7.7,1.9,2646,52,38.4,28.5,Happy,Energized
5487,35,Female,183,104,HIIT,24,492,117,16019,7.78,High,8.7,1.9,3454,66,38.4,28.5,Happy,Energized
5488,36,Female,150,106,Strength,88,523,149,14298,6.86,High,9.1,1.9,2016,70,38.4,28.5,Happy,Energized
5489,41,Other,168,90,Strength,114,537,138,7739,13.48,High,5.3,1.9,1764,64,38.4,28.5,Neutral,Fatigued
5490,52,Male,197,58,Cardio,97,941,115,19455,10.62,Low,6.6,1.9,2791,81,38.4,28.5,Tired,Energized
5491,27,Female,180,63,HIIT,99,182,123,4853,0.61,High,8.3,1.9,3052,50,38.4,28.5,Happy,Neutral
5492,28,Other,180,114,Running,25,495,112,17710,11.78,Low,9.2,1.9,1830,87,38.4,28.5,Tired,Fatigued
5493,20,Male,189,91,Cycling,117,714,102,2404,7.93,Low,9.7,1.9,2927,71,38.4,28.5,Tired,Fatigued
5494,29,Other,172,87,Strength,78,811,113,8760,2.88,Low,9.8,1.9,2844,65,38.4,28.5,Tired,Energized
5495,39,Female,167,75,Cycling,39,697,138,3755,8.07,Low,8.6,1.9,3226,77,38.4,28.5,Tired,Neutral
5496,37,Male,164,65,Yoga,70,854,170,2289,14.32,Low,4.6,1.9,2300,89,38.4,28.5,Stressed,Neutral
5497,47,Male,197,76,Cycling,112,876,161,12417,10.08,High,6.8,1.9,2288,73,38.4,28.5,Neutral,Fatigued
5498,30,Male,162,88,Strength,54,167,166,15039,4.88,Low,6.3,1.9,2639,64,38.4,28.5,Happy,Fatigued
5499,46,Female,174,99,HIIT,63,320,147,12763,10.61,High,8.5,1.9,3668,50,38.4,28.5,Tired,Fatigued
5500,31,Female,160,51,Cardio,38,187,118,13467,9.24,Low,6.9,1.9,3264,52,38.4,28.5,Tired,Fatigued
5501,55,Male,191,81,Cardio,100,338,97,3184,6.48,High,6.9,1.9,3114,83,38.4,28.5,Neutral,Energized
5502,36,Male,154,54,Running,66,695,170,4605,13.74,High,7.6,1.9,1901,76,38.4,28.5,Tired,Neutral
5503,43,Female,189,66,Strength,80,299,101,18042,9.36,Medium,9.7,1.9,2598,81,38.4,28.5,Happy,Energized
5504,41,Female,181,113,HIIT,89,588,87,10186,0.81,Low,7.9,1.9,1928,58,38.4,28.5,Happy,Fatigued
5505,36,Male,172,58,Strength,91,188,118,2277,8.48,Low,6.0,1.9,1838,88,38.4,28.5,Neutral,Neutral
5506,37,Other,176,99,Cardio,52,380,150,16107,5.29,Medium,7.0,1.9,2982,77,38.4,28.5,Neutral,Neutral
5507,40,Male,156,83,Cycling,79,869,112,3974,8.22,Medium,6.5,1.9,3448,78,38.4,28.5,Stressed,Neutral
5508,42,Other,180,83,Cycling,98,277,165,11772,5.87,Low,9.6,1.9,2802,67,38.4,28.5,Tired,Energized
5509,34,Other,178,87,Cardio,109,715,107,11241,4.71,Low,9.6,1.9,2734,82,38.4,28.5,Stressed,Fatigued
5510,53,Male,172,107,HIIT,104,154,106,18852,4.24,Low,10.0,1.9,3192,85,38.4,28.5,Happy,Fatigued
5511,49,Female,189,112,Yoga,43,343,115,7450,7.07,High,6.5,1.9,2375,86,38.4,28.5,Neutral,Fatigued
5512,53,Male,188,75,Yoga,97,751,114,19342,0.8,Medium,5.0,1.9,1837,56,38.4,28.5,Happy,Energized
5513,34,Female,177,104,Cardio,102,521,138,19184,9.87,Low,6.5,1.9,1539,68,38.4,28.5,Happy,Energized
5514,30,Male,197,119,Cycling,41,241,99,16634,14.03,Low,4.9,1.9,3346,70,38.4,28.5,Neutral,Energized
5515,57,Female,158,67,HIIT,19,781,118,9455,11.47,Low,5.3,1.9,3827,85,38.4,28.5,Happy,Energized
5516,48,Male,197,53,Yoga,81,922,153,6741,5.78,High,5.4,1.9,3033,80,38.4,28.5,Stressed,Neutral
5517,51,Male,169,60,Running,94,427,163,1450,6.9,Low,7.6,1.9,1923,52,38.4,28.5,Tired,Fatigued
5518,41,Other,151,90,HIIT,21,616,86,18325,5.52,Medium,6.6,1.9,2882,77,38.4,28.5,Happy,Neutral
5519,41,Other,168,57,Cardio,95,729,85,8543,1.94,Low,9.0,1.9,2477,63,38.4,28.5,Neutral,Energized
5520,54,Other,157,99,Running,78,620,82,19964,14.97,High,4.3,1.9,2417,64,38.4,28.5,Tired,Energized
5521,27,Other,171,55,Strength,61,209,120,11543,3.41,Low,5.4,1.9,2993,83,38.4,28.5,Tired,Energized
5522,38,Other,171,81,Strength,93,662,171,6129,13.95,Medium,9.2,1.9,2563,54,38.4,28.5,Tired,Fatigued
5523,43,Female,192,63,Strength,93,897,134,9251,11.47,High,6.2,1.9,3382,76,38.4,28.5,Stressed,Energized
5524,48,Other,190,65,Cardio,29,263,169,17470,11.44,Medium,8.6,1.9,2971,75,38.4,28.5,Stressed,Fatigued
5525,42,Other,199,110,Cardio,55,515,101,12878,3.4,Low,6.0,1.9,2501,88,38.4,28.5,Neutral,Neutral
5526,40,Male,170,68,Cardio,59,363,110,15059,11.99,Medium,9.2,1.9,1874,56,38.4,28.5,Neutral,Fatigued
5527,42,Male,183,111,Yoga,52,241,125,10739,5.47,High,4.5,1.9,3601,61,38.4,28.5,Stressed,Fatigued
5528,44,Other,160,78,Cycling,99,871,111,3108,4.43,Medium,4.6,1.9,3927,64,38.4,28.5,Stressed,Energized
5529,58,Female,189,73,Yoga,26,275,151,7127,5.68,Medium,4.9,1.9,2399,84,38.4,28.5,Neutral,Neutral
5530,27,Female,191,92,Running,19,664,167,9941,12.37,High,6.4,1.9,3276,89,38.4,28.5,Happy,Fatigued
5531,23,Male,160,59,Running,11,198,163,15671,4.82,Medium,8.6,1.9,3574,82,38.4,28.5,Happy,Neutral
5532,46,Other,198,71,HIIT,70,520,106,14161,0.8,Low,6.9,1.9,3175,55,38.4,28.5,Tired,Fatigued
5533,20,Female,198,113,Running,88,533,160,6610,9.14,High,4.6,1.9,3480,89,38.4,28.5,Tired,Energized
5534,55,Other,184,50,Strength,24,246,90,3181,14.07,Medium,9.0,1.9,2566,75,38.4,28.5,Happy,Fatigued
5535,41,Female,171,57,Cardio,87,842,119,3680,2.12,Low,8.4,1.9,1835,56,38.4,28.5,Tired,Neutral
5536,53,Other,182,62,Running,55,126,92,9900,2.3,Low,7.0,1.9,2470,67,38.4,28.5,Stressed,Fatigued
5537,43,Other,185,93,Cardio,93,677,123,11636,0.95,Low,9.9,1.9,3404,85,38.4,28.5,Neutral,Fatigued
5538,54,Male,154,103,Cycling,92,779,126,14965,7.84,Medium,8.1,1.9,3137,52,38.4,28.5,Happy,Energized
5539,24,Male,190,96,Running,21,950,139,17461,11.68,High,8.5,1.9,3666,57,38.4,28.5,Tired,Energized
5540,54,Female,164,106,Strength,70,620,131,1803,7.19,Medium,7.6,1.9,2988,67,38.4,28.5,Stressed,Fatigued
5541,39,Female,190,87,Running,41,448,97,3661,3.54,Low,7.0,1.9,3708,74,38.4,28.5,Tired,Fatigued
5542,54,Other,150,84,Yoga,26,597,94,3242,4.41,Medium,9.4,1.9,2532,65,38.4,28.5,Neutral,Fatigued
5543,39,Male,162,50,Strength,21,536,162,4079,1.52,Low,5.3,1.9,3157,67,38.4,28.5,Tired,Energized
5544,46,Other,181,108,Cycling,93,962,144,6753,10.81,High,5.6,1.9,2106,73,38.4,28.5,Neutral,Fatigued
5545,21,Male,180,103,HIIT,61,916,123,8533,7.21,Medium,4.4,1.9,3680,61,38.4,28.5,Neutral,Neutral
5546,36,Male,185,100,Yoga,73,965,149,4156,4.41,High,7.9,1.9,1919,56,38.4,28.5,Tired,Energized
5547,50,Other,176,61,Strength,39,982,127,17685,13.22,Low,5.6,1.9,3449,79,38.4,28.5,Happy,Neutral
5548,35,Other,161,67,Cycling,117,896,118,16059,10.63,Low,5.4,1.9,3529,56,38.4,28.5,Stressed,Energized
5549,58,Other,192,116,Cycling,84,173,106,2868,11.13,Low,4.9,1.9,1630,72,38.4,28.5,Neutral,Neutral
5550,43,Female,161,103,Cardio,84,297,143,19577,1.34,High,8.3,1.9,2223,69,38.4,28.5,Neutral,Neutral
5551,20,Male,161,94,Cycling,72,633,167,1515,2.52,Low,8.7,1.9,3053,51,38.4,28.5,Tired,Energized
5552,45,Other,190,101,Running,40,515,134,7265,3.4,Medium,4.6,1.9,2091,76,38.4,28.5,Tired,Fatigued
5553,39,Male,199,99,HIIT,75,905,81,16691,7.17,Low,6.3,1.9,1649,63,38.4,28.5,Stressed,Fatigued
5554,31,Female,151,114,Cycling,108,668,132,4755,13.65,High,4.9,1.9,3791,70,38.4,28.5,Neutral,Neutral
5555,43,Female,161,113,HIIT,59,118,174,18981,2.35,Low,8.4,1.9,3279,89,38.4,28.5,Happy,Energized
5556,22,Male,172,98,Strength,83,631,139,3828,1.9,Medium,8.2,1.9,1800,87,38.4,28.5,Tired,Neutral
5557,23,Other,191,86,HIIT,76,542,144,14834,4.69,Medium,5.6,1.9,2096,54,38.4,28.5,Tired,Fatigued
5558,56,Female,164,113,HIIT,18,330,130,11734,11.88,Low,8.2,1.9,3541,77,38.4,28.5,Stressed,Neutral
5559,33,Male,185,67,Running,61,325,167,18741,3.45,Medium,8.9,1.9,3256,85,38.4,28.5,Stressed,Fatigued
5560,38,Male,169,60,Cycling,69,475,137,16352,8.31,Low,9.6,1.9,1894,66,38.4,28.5,Tired,Energized
5561,31,Other,166,79,Strength,92,300,164,15204,4.8,Low,8.2,1.9,2844,74,38.4,28.5,Happy,Energized
5562,36,Other,195,86,Strength,49,194,179,14532,9.65,High,9.8,1.9,2103,72,38.4,28.5,Stressed,Neutral
5563,38,Male,174,65,Yoga,107,584,113,15567,5.09,Low,7.4,1.9,3691,79,38.4,28.5,Tired,Energized
5564,50,Female,172,58,HIIT,40,551,87,17352,13.1,High,4.1,1.9,3776,67,38.4,28.5,Stressed,Energized
5565,29,Male,186,119,Running,111,526,95,11816,13.36,Low,7.0,1.9,2041,81,38.4,28.5,Happy,Energized
5566,48,Other,187,86,Running,109,254,125,11347,2.5,High,7.1,1.9,1912,88,38.4,28.5,Stressed,Energized
5567,26,Female,198,102,Yoga,108,376,123,11238,1.49,Medium,9.7,1.9,1769,64,38.4,28.5,Stressed,Fatigued
5568,48,Female,170,68,Running,51,561,136,15302,10.94,Low,9.0,1.9,3813,77,38.4,28.5,Stressed,Neutral
5569,40,Other,184,92,Running,30,690,169,5694,13.78,Low,4.2,1.9,1657,79,38.4,28.5,Tired,Energized
5570,18,Male,151,110,HIIT,68,837,143,8682,11.41,High,8.1,1.9,3733,75,38.4,28.5,Stressed,Fatigued
5571,46,Male,159,119,Cycling,15,828,160,7370,7.81,Medium,6.1,1.9,1990,59,38.4,28.5,Tired,Neutral
5572,36,Male,197,78,Cardio,30,335,100,6785,7.52,Low,9.5,1.9,2572,79,38.4,28.5,Stressed,Energized
5573,56,Other,159,68,Running,111,172,156,11344,5.92,Low,9.0,1.9,2561,61,38.4,28.5,Tired,Neutral
5574,52,Male,194,65,Yoga,114,295,91,11384,6.92,Medium,4.2,1.9,3427,53,38.4,28.5,Tired,Fatigued
5575,33,Other,193,99,Cardio,18,772,83,2895,8.52,High,9.4,1.9,3037,56,38.4,28.5,Neutral,Neutral
5576,21,Male,196,105,Cardio,95,199,116,16143,5.29,High,8.5,1.9,1559,58,38.4,28.5,Stressed,Neutral
5577,57,Male,171,65,Yoga,102,305,155,8266,13.1,High,5.3,1.9,2010,55,38.4,28.5,Stressed,Neutral
5578,41,Other,163,109,Strength,46,754,173,4606,12.27,High,7.5,1.9,1955,50,38.4,28.5,Neutral,Neutral
5579,44,Male,166,57,Cardio,56,142,143,7991,12.91,High,5.8,1.9,3772,79,38.4,28.5,Tired,Neutral
5580,56,Other,176,105,Running,107,120,160,12737,6.92,Low,9.1,1.9,3225,82,38.4,28.5,Neutral,Energized
5581,58,Male,169,72,Cycling,32,276,97,3504,9.16,High,6.2,1.9,1879,50,38.4,28.5,Happy,Neutral
5582,49,Other,198,72,Cardio,41,878,139,9510,8.1,Low,7.9,1.9,2848,65,38.4,28.5,Tired,Neutral
5583,20,Female,161,51,Cycling,39,177,159,12300,14.95,Medium,6.0,1.9,3259,66,38.4,28.5,Neutral,Neutral
5584,26,Female,151,66,HIIT,81,442,136,3149,9.44,High,9.4,1.9,3423,80,38.4,28.5,Neutral,Neutral
5585,56,Female,182,68,Running,36,342,95,14794,10.47,Medium,7.9,1.9,1573,56,38.4,28.5,Tired,Fatigued
5586,30,Female,166,81,Yoga,92,709,170,15518,2.26,Low,7.1,1.9,1866,65,38.4,28.5,Neutral,Neutral
5587,35,Male,157,94,HIIT,11,856,145,6520,13.02,High,7.4,1.9,2376,58,38.4,28.5,Happy,Fatigued
5588,18,Female,184,68,Yoga,36,419,81,13526,13.35,Low,6.5,1.9,2934,61,38.4,28.5,Neutral,Neutral
5589,40,Female,176,95,Cycling,117,823,135,10408,5.53,High,5.7,1.9,3863,85,38.4,28.5,Neutral,Neutral
5590,27,Male,171,88,HIIT,40,512,130,4514,9.24,Medium,5.4,1.9,2667,83,38.4,28.5,Tired,Neutral
5591,34,Male,181,117,HIIT,76,787,158,9565,8.59,Low,6.4,1.9,3520,64,38.4,28.5,Tired,Neutral
5592,46,Male,177,117,Yoga,64,759,148,19771,4.76,Low,7.3,1.9,2668,60,38.4,28.5,Happy,Neutral
5593,59,Female,155,95,Cardio,48,862,171,14357,13.07,Low,5.3,1.9,3822,63,38.4,28.5,Neutral,Neutral
5594,39,Female,182,116,Strength,111,893,130,6327,14.21,Low,8.9,1.9,1504,70,38.4,28.5,Tired,Neutral
5595,39,Female,196,92,Strength,71,583,83,19005,6.31,Low,9.7,1.9,3144,71,38.4,28.5,Happy,Neutral
5596,28,Other,155,57,Yoga,13,125,104,16784,11.27,Low,5.5,1.9,1922,51,38.4,28.5,Neutral,Energized
5597,22,Female,177,86,Cardio,92,149,94,1999,7.24,Medium,5.6,1.9,2336,83,38.4,28.5,Tired,Fatigued
5598,37,Male,179,83,HIIT,113,541,103,18739,10.69,Medium,7.6,1.9,2326,88,38.4,28.5,Happy,Fatigued
5599,22,Female,196,88,Running,23,616,124,4707,12.26,Medium,7.2,1.9,3466,50,38.4,28.5,Neutral,Neutral
5600,40,Male,172,90,HIIT,99,462,111,10764,12.37,Low,9.2,1.9,2624,89,38.4,28.5,Tired,Neutral
5601,45,Male,189,104,Running,92,790,138,17787,10.94,Low,9.8,1.9,3545,61,38.4,28.5,Stressed,Energized
5602,58,Male,165,85,Yoga,55,895,137,1459,13.21,Medium,7.7,1.9,2862,79,38.4,28.5,Neutral,Energized
5603,32,Male,152,96,Strength,26,940,96,6844,3.42,Low,8.2,1.9,3505,87,38.4,28.5,Neutral,Energized
5604,32,Other,165,93,HIIT,43,567,85,18077,9.85,Medium,6.2,1.9,2137,75,38.4,28.5,Neutral,Neutral
5605,25,Female,184,63,Running,15,398,142,5621,3.5,Low,7.5,1.9,1587,54,38.4,28.5,Neutral,Neutral
5606,46,Other,155,114,Running,86,293,118,6627,7.96,Low,6.5,1.9,3087,65,38.4,28.5,Neutral,Neutral
5607,30,Female,193,50,Yoga,53,512,130,3859,3.62,High,6.4,1.9,3693,83,38.4,28.5,Stressed,Energized
5608,51,Female,193,66,Strength,28,879,92,4173,0.72,Medium,8.5,1.9,1631,79,38.4,28.5,Tired,Fatigued
5609,38,Other,161,71,Strength,54,942,115,18439,7.05,High,8.3,1.9,1980,54,38.4,28.5,Neutral,Energized
5610,56,Male,155,59,Cycling,19,382,169,19314,13.8,Medium,4.9,1.9,2784,51,38.4,28.5,Tired,Neutral
5611,44,Female,172,54,HIIT,113,570,122,14108,11.12,Medium,9.8,1.9,3924,71,38.4,28.5,Stressed,Energized
5612,21,Male,181,82,Running,89,208,134,19010,6.51,Medium,7.9,1.9,3916,73,38.4,28.5,Neutral,Energized
5613,37,Other,174,57,Cycling,94,129,100,2479,3.55,High,5.5,1.9,1836,66,38.4,28.5,Stressed,Energized
5614,27,Female,158,95,Yoga,115,391,147,3391,4.64,Medium,5.2,1.9,2521,53,38.4,28.5,Happy,Energized
5615,31,Female,164,104,Cardio,35,213,102,4370,12.98,Low,5.2,1.9,2901,78,38.4,28.5,Stressed,Fatigued
5616,43,Female,175,83,Strength,49,239,103,4248,5.81,High,5.7,1.9,2529,72,38.4,28.5,Happy,Fatigued
5617,44,Female,158,94,Running,89,343,97,6284,3.62,Low,8.8,1.9,3070,67,38.4,28.5,Tired,Fatigued
5618,38,Female,196,102,Cycling,19,133,108,3229,9.81,Medium,8.0,1.9,2769,50,38.4,28.5,Tired,Fatigued
5619,56,Male,175,90,Cycling,62,327,172,1485,2.86,Low,7.5,1.9,1735,55,38.4,28.5,Stressed,Energized
5620,26,Other,179,89,Cycling,115,599,144,6290,7.71,Low,7.1,1.9,3986,63,38.4,28.5,Neutral,Energized
5621,21,Female,178,52,Cardio,37,755,169,13380,5.5,High,7.9,1.9,1809,77,38.4,28.5,Stressed,Neutral
5622,54,Female,167,85,Running,66,777,123,2939,5.34,High,7.6,1.9,3598,60,38.4,28.5,Happy,Energized
5623,43,Male,159,61,Cycling,96,762,95,16707,6.21,Medium,8.1,1.9,2073,53,38.4,28.5,Neutral,Energized
5624,53,Female,182,95,Running,96,101,158,1169,11.99,Low,4.6,1.9,3885,77,38.4,28.5,Tired,Neutral
5625,24,Male,175,96,Strength,103,820,177,16878,4.47,Low,6.4,1.9,3381,85,38.4,28.5,Happy,Energized
5626,40,Female,179,102,HIIT,61,358,107,14670,12.92,High,8.8,1.9,3700,76,38.4,28.5,Neutral,Energized
5627,18,Male,186,95,Cardio,24,820,172,4921,14.84,Low,6.1,1.9,2637,87,38.4,28.5,Stressed,Neutral
5628,52,Female,174,96,Cycling,67,382,108,4087,7.48,Low,5.4,1.9,2332,55,38.4,28.5,Happy,Neutral
5629,51,Female,176,50,Running,61,106,101,15535,5.3,Medium,9.7,1.9,2946,66,38.4,28.5,Neutral,Neutral
5630,57,Other,176,99,Running,91,720,127,12800,8.47,Medium,8.0,1.9,1782,86,38.4,28.5,Neutral,Energized
5631,36,Other,152,85,Strength,104,200,121,1748,2.32,Low,8.9,1.9,3610,80,38.4,28.5,Neutral,Fatigued
5632,58,Female,153,113,Strength,115,509,110,14302,12.08,High,5.5,1.9,3950,56,38.4,28.5,Stressed,Energized
5633,46,Other,176,55,Strength,66,413,89,11214,6.73,Low,4.3,1.9,3791,83,38.4,28.5,Neutral,Neutral
5634,47,Other,193,114,Strength,27,850,174,5857,7.89,Low,9.3,1.9,3629,86,38.4,28.5,Neutral,Energized
5635,48,Male,192,104,HIIT,71,532,80,19681,13.85,Medium,9.8,1.9,2151,54,38.4,28.5,Tired,Energized
5636,52,Other,188,107,Running,96,164,146,7977,13.13,Low,7.8,1.9,1770,88,38.4,28.5,Neutral,Neutral
5637,55,Female,192,100,Cycling,74,218,162,19597,8.75,High,9.9,1.9,3194,70,38.4,28.5,Stressed,Fatigued
5638,49,Female,159,63,Strength,27,834,95,9611,7.24,Low,8.8,1.9,3893,69,38.4,28.5,Neutral,Neutral
5639,44,Female,168,116,Strength,82,531,156,13152,3.75,Medium,6.6,1.9,2059,55,38.4,28.5,Tired,Energized
5640,30,Other,179,82,Running,44,434,109,3669,13.55,Low,5.1,1.9,3628,51,38.4,28.5,Neutral,Energized
5641,39,Female,197,108,Running,103,433,160,14748,12.65,Medium,7.3,1.9,1741,50,38.4,28.5,Tired,Neutral
5642,49,Male,186,95,Yoga,77,945,146,19716,3.39,High,5.7,1.9,2230,81,38.4,28.5,Happy,Energized
5643,19,Other,190,72,Yoga,17,749,163,1695,5.08,Medium,4.9,1.9,3298,82,38.4,28.5,Happy,Fatigued
5644,39,Female,189,60,Running,20,460,175,16566,8.14,Low,9.8,1.9,3050,62,38.4,28.5,Neutral,Neutral
5645,46,Female,155,79,Cardio,29,989,173,8427,8.92,High,8.9,1.9,2951,77,38.4,28.5,Tired,Energized
5646,21,Female,186,116,Running,102,784,134,14218,4.75,Low,8.8,1.9,3661,56,38.4,28.5,Happy,Fatigued
5647,56,Female,182,64,Strength,112,504,81,10457,11.81,Medium,7.8,1.9,1692,64,38.4,28.5,Stressed,Energized
5648,31,Female,169,106,Yoga,71,273,165,14342,1.65,Low,6.8,1.9,3946,83,38.4,28.5,Stressed,Neutral
5649,30,Female,159,102,Strength,28,843,157,2140,11.45,High,7.3,1.9,2555,57,38.4,28.5,Stressed,Energized
5650,27,Male,150,118,Strength,23,827,104,7301,9.16,High,8.4,1.9,3257,89,38.4,28.5,Neutral,Neutral
5651,21,Male,150,74,Yoga,116,529,100,6241,6.2,High,6.1,1.9,3306,57,38.4,28.5,Tired,Fatigued
5652,47,Other,168,59,Cardio,51,552,130,6243,0.95,Low,6.0,1.9,3742,69,38.4,28.5,Happy,Energized
5653,25,Male,179,63,Strength,33,752,113,11394,13.39,Medium,4.7,1.9,1573,87,38.4,28.5,Stressed,Neutral
5654,26,Female,170,66,HIIT,72,838,94,1516,2.75,Medium,4.1,1.9,2228,75,38.4,28.5,Happy,Neutral
5655,40,Male,184,80,Running,27,441,113,17923,4.32,Medium,8.9,1.9,3875,82,38.4,28.5,Tired,Fatigued
5656,26,Male,159,57,Yoga,87,139,138,18587,6.57,Medium,6.1,1.9,2367,75,38.4,28.5,Neutral,Neutral
5657,49,Other,182,114,Cardio,77,488,108,11321,7.37,Medium,8.0,1.9,2931,85,38.4,28.5,Stressed,Neutral
5658,56,Other,172,60,Strength,87,951,155,1217,10.8,Low,7.9,1.9,2015,83,38.4,28.5,Happy,Neutral
5659,23,Female,181,119,Strength,47,394,99,1105,13.11,Low,5.4,1.9,3023,57,38.4,28.5,Neutral,Fatigued
5660,54,Other,158,74,Strength,71,636,99,14772,8.43,Low,8.8,1.9,2505,84,38.4,28.5,Happy,Fatigued
5661,47,Male,184,80,Yoga,35,630,124,15173,14.05,Low,8.3,1.9,2352,71,38.4,28.5,Stressed,Neutral
5662,36,Female,187,116,Cycling,72,521,139,1047,11.4,Medium,9.9,1.9,3341,89,38.4,28.5,Happy,Energized
5663,53,Male,173,100,Running,48,684,82,2530,14.9,High,4.5,1.9,3504,65,38.4,28.5,Tired,Fatigued
5664,38,Other,196,53,Strength,103,961,132,3628,8.84,High,5.6,1.9,2740,86,38.4,28.5,Happy,Fatigued
5665,24,Male,193,98,Cardio,51,293,125,12717,6.32,Low,5.4,1.9,1735,61,38.4,28.5,Happy,Neutral
5666,37,Female,151,119,Running,37,139,171,2473,0.74,Medium,4.5,1.9,3180,71,38.4,28.5,Tired,Neutral
5667,35,Male,174,107,Running,56,237,126,17401,14.01,High,9.5,1.9,2408,89,38.4,28.5,Stressed,Fatigued
5668,49,Male,158,87,HIIT,14,172,111,16181,6.71,Low,9.7,1.9,3375,69,38.4,28.5,Happy,Neutral
5669,43,Other,181,93,Running,74,107,94,9905,14.49,Medium,6.5,1.9,1563,53,38.4,28.5,Stressed,Energized
5670,19,Other,182,84,HIIT,33,842,124,13298,8.81,High,9.1,1.9,2652,53,38.4,28.5,Tired,Neutral
5671,26,Other,169,87,Cycling,117,778,90,18824,10.84,Medium,9.8,1.9,2341,64,38.4,28.5,Neutral,Fatigued
5672,26,Female,159,95,Strength,40,987,129,6184,11.17,Low,7.6,1.9,1662,71,38.4,28.5,Tired,Neutral
5673,31,Other,189,71,Cycling,46,792,80,6392,13.33,High,6.3,1.9,2387,86,38.4,28.5,Stressed,Fatigued
5674,18,Male,176,82,Yoga,92,550,98,19037,13.79,Low,9.8,1.9,2268,58,38.4,28.5,Tired,Neutral
5675,29,Other,199,119,Running,18,516,80,15139,6.02,Medium,6.1,1.9,3830,83,38.4,28.5,Happy,Fatigued
5676,55,Other,150,95,Running,77,830,107,4464,6.85,High,5.6,1.9,3845,53,38.4,28.5,Stressed,Neutral
5677,35,Female,190,113,Yoga,10,430,114,5975,0.9,Low,5.9,1.9,2061,88,38.4,28.5,Neutral,Fatigued
5678,53,Female,166,96,Yoga,35,796,100,19195,12.02,Medium,7.9,1.9,3934,69,38.4,28.5,Happy,Fatigued
5679,54,Other,152,72,Strength,58,741,158,1847,2.96,Low,6.1,1.9,3333,84,38.4,28.5,Stressed,Energized
5680,47,Female,190,84,Yoga,15,747,88,9848,7.64,Low,4.0,1.9,2594,69,38.4,28.5,Stressed,Energized
5681,55,Female,168,54,Strength,61,851,148,10466,4.7,Low,9.5,1.9,3894,51,38.4,28.5,Happy,Fatigued
5682,52,Other,159,84,Cycling,99,676,85,18888,2.88,Medium,6.3,1.9,3929,55,38.4,28.5,Happy,Neutral
5683,45,Other,154,100,Strength,94,897,123,2167,8.35,Low,8.2,1.9,3662,89,38.4,28.5,Tired,Fatigued
5684,54,Other,176,68,Yoga,13,725,129,3307,6.04,Medium,8.1,1.9,1823,60,38.4,28.5,Stressed,Energized
5685,25,Male,195,97,Cycling,21,189,160,15561,6.13,High,4.6,1.9,1602,80,38.4,28.5,Tired,Fatigued
5686,31,Other,199,63,Running,115,992,135,11939,2.63,Low,6.9,1.9,3946,57,38.4,28.5,Neutral,Energized
5687,53,Female,165,116,HIIT,36,794,111,2709,12.84,Medium,8.0,1.9,2601,82,38.4,28.5,Neutral,Energized
5688,53,Female,163,79,Strength,113,202,128,14515,5.16,Low,9.0,1.9,3561,63,38.4,28.5,Stressed,Neutral
5689,42,Other,174,77,HIIT,53,666,163,3658,10.3,Medium,4.8,1.9,3111,56,38.4,28.5,Happy,Fatigued
5690,45,Other,197,108,Cardio,30,425,86,19724,7.02,High,7.9,1.9,2479,72,38.4,28.5,Stressed,Fatigued
5691,18,Other,153,83,HIIT,87,875,140,17597,11.73,Low,4.5,1.9,1745,79,38.4,28.5,Neutral,Fatigued
5692,49,Female,199,55,HIIT,36,724,174,9023,11.91,Low,9.9,1.9,2396,88,38.4,28.5,Stressed,Energized
5693,47,Male,153,56,Cycling,60,364,83,19546,13.79,Low,7.6,1.9,2802,88,38.4,28.5,Tired,Fatigued
5694,35,Male,184,117,Cardio,80,165,141,1924,10.12,Low,6.7,1.9,3572,63,38.4,28.5,Happy,Neutral
5695,55,Female,182,81,Cycling,66,540,142,3939,13.19,Low,7.0,1.9,2465,84,38.4,28.5,Neutral,Neutral
5696,35,Female,194,51,Cardio,75,527,134,9374,3.96,High,4.2,1.9,3425,54,38.4,28.5,Tired,Neutral
5697,39,Other,172,97,HIIT,55,624,118,2329,9.68,Low,9.3,1.9,2240,67,38.4,28.5,Happy,Neutral
5698,42,Male,178,109,HIIT,48,488,146,2237,13.0,High,7.0,1.9,2177,65,38.4,28.5,Neutral,Fatigued
5699,47,Female,165,60,HIIT,105,789,124,13671,7.48,High,5.7,1.9,1591,84,38.4,28.5,Stressed,Neutral
5700,21,Female,154,116,Cycling,82,598,90,15147,11.57,Low,4.2,1.9,2142,67,38.4,28.5,Neutral,Energized
5701,36,Female,177,88,Yoga,79,568,108,10850,2.9,Medium,6.3,1.9,2414,57,38.4,28.5,Tired,Neutral
5702,42,Other,195,76,Cycling,109,337,137,5607,12.59,High,7.5,1.9,3380,82,38.4,28.5,Stressed,Neutral
